program,type,fy,state_abbr,GEOID,NAME,population,B01003_001M,mhi,B19013_001M,below_poverty,B17001_002M,white_non_hispanic,B03002_003M,pct_below_poverty,pct_poc,place_name
CW,srf,24,IA,1961725,"Park View CDP, Iowa",2861,562,106429,20312,58,59,2536,553,2.027263194687172,11.359664452988454,Park View
CW,srf,24,OK,4029100,"Geronimo town, Oklahoma",1161,299,64250,17934,158,80,816,283,13.608957795004306,29.715762273901817,Geronimo
CW,srf,24,OK,4010800,"Caddo town, Oklahoma",1075,208,49250,11710,70,29,783,176,6.511627906976744,27.162790697674424,Caddo
CW,srf,24,OK,4009100,"Broken Bow city, Oklahoma",4215,18,50744,16061,1226,349,2371,286,29.08659549228944,43.74851720047449,Broken Bow
CW,srf,24,OK,4004250,"Barnsdall city, Oklahoma",967,165,50625,14374,108,47,636,131,11.168562564632884,34.229576008273014,Barnsdall
CW,srf,24,GA,1308928,"Blue Ridge city, Georgia",1688,497,45938,18234,307,165,1575,487,18.187203791469194,6.694312796208536,Blue Ridge
CW,srf,24,NM,3550090,"Mora CDP, New Mexico",518,345,69063,9742,42,48,149,141,8.108108108108109,71.23552123552123,Mora
CW,srf,24,NM,3542320,"Los Alamos CDP, New Mexico",13471,606,136502,15858,486,286,9328,498,3.607749981441615,30.75495508870908,Los Alamos
CW,srf,24,TX,4837216,"Jacksonville city, Texas",14186,41,50469,8085,3971,839,5920,690,27.99238686028479,58.268715635133226,Jacksonville
CW,srf,24,IN,1876310,"Trafalgar town, Indiana",1433,322,83214,17830,88,51,1399,320,6.14096301465457,2.372644801116536,Trafalgar
CW,srf,24,LA,2253545,"Natchitoches city, Louisiana",17682,35,38731,6308,5380,650,6249,421,30.426422350412853,64.65897522904649,Natchitoches
CW,srf,24,SD,4663100,"Tea city, South Dakota",6339,31,104643,9332,280,262,5837,279,4.417100489036126,7.919230162486201,Tea
CW,srf,24,OK,4023700,"El Reno city, Oklahoma",17919,62,54459,5935,3451,642,11454,696,19.25888721468832,36.07902226686757,El Reno
CW,srf,24,NJ,3476730,"Wanaque borough, New Jersey",11162,24,112326,8100,640,277,8078,636,5.733739473212686,27.629457086543624,Wanaque
CW,srf,24,MA,2566070,"Spencer CDP, Massachusetts",5520,611,59618,17929,630,287,4871,636,11.41304347826087,11.757246376811594,Spencer
CW,srf,24,MA,2558370,"Rowley CDP, Massachusetts",1576,457,106250,26213,42,49,1365,422,2.66497461928934,13.388324873096451,Rowley
CW,srf,24,IL,1702609,"Assumption city, Illinois",1117,271,55764,3754,126,60,940,225,11.280214861235452,15.846016114592658,Assumption
CW,srf,24,IN,1884014,"Whitestown town, Indiana",11276,312,118884,9887,391,248,8984,511,3.467541681447322,20.326356864136216,Whitestown
CW,srf,24,OK,4066800,"Shawnee city, Oklahoma",31511,42,54281,2343,6038,671,21386,459,19.161562628923235,32.13163657135604,Shawnee
CW,srf,24,IN,1816624,"Dale town, Indiana",1569,316,58508,6888,60,36,1118,310,3.824091778202677,28.744423199490114,Dale
CW,srf,24,MI,2665860,"Portland city, Michigan",3821,20,65116,6284,256,149,3301,260,6.699816801884323,13.609002878827539,Portland
CW,srf,24,MI,2657100,"New Baltimore city, Michigan",12060,32,97027,12308,587,242,10883,397,4.867330016583748,9.759535655058045,New Baltimore
CW,srf,24,MI,2650660,"Manchester village, Michigan",2375,331,81393,8076,154,115,2046,304,6.484210526315789,13.852631578947367,Manchester
CW,srf,24,MI,2641420,"Jackson city, Michigan",31206,40,42848,2002,7797,793,19951,695,24.98557969621227,36.06678202909697,Jackson
CW,srf,24,MI,2623500,"Durand city, Michigan",3485,14,60032,9930,271,154,3351,80,7.776183644189382,3.8450502152080333,Durand
CW,srf,24,MI,2617460,"Columbiaville village, Michigan",734,201,58250,12461,73,45,706,197,9.945504087193461,3.8147138964577607,Columbiaville
CW,srf,24,MI,2601260,"Allegan city, Michigan",5182,19,42261,19640,749,267,4338,269,14.45387881126978,16.287147819374752,Allegan
CW,srf,24,NJ,3445690,"Metuchen borough, New Jersey",14982,27,157779,11427,658,201,9262,677,4.391936991055934,38.179148311306896,Metuchen
CW,srf,24,GA,1325720,"East Point city, Georgia",38233,31,58983,6503,8815,1477,3892,729,23.05599874454006,89.82031229566081,East Point
CW,srf,24,IA,1958080,"Oakland city, Iowa",1500,238,72500,9454,245,104,1219,205,16.333333333333332,18.733333333333334,Oakland
CW,srf,24,IN,1808470,"Brownstown town, Indiana",3020,22,62222,4806,263,145,3007,29,8.70860927152318,0.4304635761589424,Brownstown
CW,srf,24,FL,1247200,"Mulberry city, Florida",4070,15,54035,8864,771,396,2748,385,18.943488943488944,32.481572481572485,Mulberry
CW,srf,24,NJ,3456430,"Parsippany CDP, New Jersey",21869,1047,102152,7231,1282,372,8807,785,5.862179340619141,59.728382642096115,Parsippany
CW,srf,24,ME,2326490,"Freeport CDP, Maine",1544,392,48352,31784,353,219,1264,354,22.862694300518136,18.13471502590673,Freeport
CW,srf,24,MN,2714878,"Dassel city, Minnesota",1332,189,59750,14779,156,70,1280,186,11.711711711711711,3.9039039039039096,Dassel
CW,srf,24,IA,1974280,"Spencer city, Iowa",11393,31,57068,8578,1565,364,10296,106,13.736504871412269,9.628719389098578,Spencer
CW,srf,24,IL,1777993,"Villa Park village, Illinois",22456,535,94698,8418,947,306,14139,1055,4.217135732098325,37.036872105450655,Villa Park
CW,srf,24,OH,3958730,"Oregon city, Ohio",19821,74,82467,5794,1396,451,17071,435,7.043035164724282,13.874173856011296,Oregon
CW,srf,24,DE,1041830,"Lewes city, Delaware",3415,21,92375,30319,187,112,3204,95,5.47584187408492,6.178623718887266,Lewes
CW,srf,24,NJ,3453040,"North Haledon borough, New Jersey",8757,23,131810,39743,160,106,6010,705,1.8271097407788057,31.369190361996118,North Haledon
CW,srf,24,OK,4070300,"Stillwater city, Oklahoma",48818,32,42015,3384,11764,1018,34997,682,24.097668892621574,28.31127862673604,Stillwater
CW,srf,24,FL,1268525,"Starke city, Florida",5821,25,46291,16216,2044,530,3726,465,35.11424153925443,35.99037965985225,Starke
CW,srf,24,MN,2721338,"Floodwood city, Minnesota",482,114,40972,8732,115,72,443,92,23.858921161825727,8.091286307053949,Floodwood
CW,srf,24,MO,2967808,"Silex city, Missouri",383,146,NA,NA,45,18,366,140,11.74934725848564,4.438642297650134,Silex
CW,srf,24,OH,3988084,"Zanesville city, Ohio",24726,29,39085,3565,6416,934,19939,437,25.94839440265308,19.360187656717613,Zanesville
CW,srf,24,SD,4655820,"Roscoe city, South Dakota",294,92,42500,37662,84,60,254,86,28.57142857142857,13.605442176870753,Roscoe
CW,srf,24,OH,3955552,"New Straitsville village, Ohio",682,233,53203,10309,129,52,676,233,18.914956011730204,0.8797653958944238,New Straitsville
CW,srf,24,MO,2976660,"Walker city, Missouri",371,193,29922,18017,76,66,345,184,20.485175202156334,7.008086253369271,Walker
CW,srf,24,SD,4640220,"Madison city, South Dakota",6158,19,62180,8821,636,203,5687,130,10.328028580708022,7.648587203637547,Madison
CW,srf,24,NC,3735920,"Kinston city, North Carolina",19576,24,35250,3430,5462,717,4682,471,27.90151205557826,76.08295872496934,Kinston
CW,srf,24,MN,2721536,"Foley city, Minnesota",2685,38,58092,18120,370,130,2382,127,13.780260707635009,11.284916201117326,Foley
CW,srf,24,MT,3025300,"Fairview town, Montana",919,196,80903,34949,75,52,856,190,8.161044613710555,6.855277475516857,Fairview
CW,srf,24,WI,5520175,"Dickeyville village, Wisconsin",904,163,64750,9374,41,20,846,137,4.535398230088496,6.415929203539832,Dickeyville
CW,srf,24,MI,2670040,"Royal Oak city, Michigan",57880,42,95182,4015,3428,555,46772,1158,5.922598479612992,19.19143054595716,Royal Oak
CW,srf,24,MI,2647800,"Lincoln Park city, Michigan",39511,82,57183,2421,8726,1230,23767,1091,22.084988990407734,39.84713117865911,Lincoln Park
CW,srf,24,NC,3700680,"Albemarle city, North Carolina",16527,87,52825,4622,3596,783,10406,649,21.75833484600956,37.0363647364918,Albemarle
CW,srf,24,VT,5040150,"Londonderry CDP, Vermont",69,56,NA,NA,0,10,69,56,0,0,Londonderry
CW,srf,24,MO,2971512,"Summersville city, Missouri",427,197,40000,22690,100,122,414,195,23.4192037470726,3.0444964871194458,Summersville
CW,srf,24,NM,3503400,"Angel Fire village, New Mexico",1089,296,79821,16735,229,141,740,215,21.028466483011936,32.04775022956842,Angel Fire
CW,srf,24,OH,3920114,"Danville village, Ohio",747,260,60536,22049,83,57,729,263,11.11111111111111,2.409638554216869,Danville
CW,srf,24,MO,2964424,"St. James city, Missouri",3922,13,50644,6062,753,394,3568,156,19.199388067312594,9.026007139214684,St. James
CW,srf,24,VA,5157000,"Norfolk city, Virginia",235037,NA,64017,1777,37182,2234,97557,370,15.819636908231468,58.49291813629344,Norfolk
CW,srf,24,MO,2939512,"La Belle city, Missouri",777,234,35074,11479,323,194,747,237,41.57014157014157,3.8610038610038657,La Belle
CW,srf,24,WI,5568175,"Ripon city, Wisconsin",7803,22,59063,7940,732,249,7157,231,9.381007304882738,8.278867102396518,Ripon
CW,srf,24,NH,3335460,"Henniker CDP, New Hampshire",2880,545,73339,43023,425,374,2547,511,14.756944444444445,11.5625,Henniker
CW,srf,24,WI,5506500,"Beloit city, Wisconsin",36554,45,59975,3693,5876,813,21135,828,16.074848169830936,42.1814302128358,Beloit
CW,srf,24,MO,2902188,"Ash Grove city, Missouri",1336,205,50078,11801,123,46,1275,207,9.206586826347305,4.56586826347305,Ash Grove
CW,srf,24,TN,4773900,"Thompson's Station town, Tennessee",7855,20,122139,26952,232,306,6402,641,2.9535327816677275,18.497772119668994,Thompson's Station
CW,srf,24,WV,5468596,"Ripley city, West Virginia",3066,12,35120,10048,838,417,2873,107,27.332028701891716,6.294846705805611,Ripley
CW,srf,24,TN,4755120,"Oak Ridge city, Tennessee",32088,30,71000,5173,4064,809,25635,520,12.665170780354027,20.11032161555721,Oak Ridge
CW,srf,24,FL,1229150,"Havana town, Florida",2340,422,54153,11757,597,354,756,240,25.51282051282051,67.6923076923077,Havana
CW,srf,24,OR,4163450,"Rogue River city, Oregon",2092,308,45163,10563,307,87,1843,292,14.674952198852772,11.902485659655838,Rogue River
CW,srf,24,CA,0654218,"Orick CDP, California",301,127,43250,17134,59,28,155,66,19.601328903654487,48.50498338870432,Orick
CW,srf,24,SD,4633580,"Kennebec town, South Dakota",367,131,71667,18036,36,31,343,124,9.809264305177113,6.539509536784735,Kennebec
CW,srf,24,IN,1825702,"Frankton town, Indiana",1789,223,64500,3746,195,78,1657,216,10.899944102850755,7.378423700391281,Frankton
CW,srf,24,KY,2139952,"Jackson city, Kentucky",2128,350,34317,5225,430,148,2035,348,20.206766917293233,4.370300751879697,Jackson
CW,srf,24,MN,2719934,"Eveleth city, Minnesota",3470,17,47721,7090,644,220,3106,199,18.55907780979827,10.489913544668582,Eveleth
CW,srf,24,GA,1320064,"Covington city, Georgia",14334,36,47797,5636,3253,834,5573,875,22.694293288684246,61.12041300404633,Covington
CW,srf,24,OR,4145250,"Madras city, Oregon",7596,25,56590,13187,1186,348,3288,517,15.613480779357555,56.71406003159557,Madras
CW,srf,24,DE,1067310,"Smyrna town, Delaware",13031,32,70473,7880,1128,545,7160,885,8.656281175658046,45.054101757347865,Smyrna
CW,srf,24,TX,4860836,"Raymondville city, Texas",10243,24,42148,7917,2763,702,933,273,26.97451918383286,90.8913404276091,Raymondville
CW,srf,24,IA,1921000,"Des Moines city, Iowa",212464,185,63966,1754,30943,1843,131082,2192,14.56387905715792,38.30390089615182,Des Moines
CW,srf,24,NC,3775340,"Woodland town, North Carolina",569,182,28125,4666,156,89,240,121,27.416520210896312,57.8207381370826,Woodland
CW,srf,24,KS,2046950,"Miltonvale city, Kansas",422,96,51146,8197,91,46,398,97,21.563981042654028,5.6872037914692015,Miltonvale
CW,srf,24,MO,2931168,"Hayti Heights city, Missouri",382,157,21250,14431,174,103,32,54,45.54973821989529,91.62303664921465,Hayti Heights
CW,srf,24,NC,3705220,"Bessemer City city, North Carolina",5508,37,48784,11033,899,362,4337,375,16.32171387073348,21.259985475671755,Bessemer City
CW,srf,24,WI,5588150,"Wisconsin Dells city, Wisconsin",2763,103,66846,4355,240,101,2306,222,8.686210640608035,16.539992761491135,Wisconsin Dells
CW,srf,24,WI,5574675,"Somerset village, Wisconsin",3084,21,76176,10734,310,200,2654,206,10.051880674448768,13.942931258106356,Somerset
CW,srf,24,WI,5558900,"Oakfield village, Wisconsin",1219,204,100417,21759,77,36,1106,174,6.316652994257588,9.269893355209192,Oakfield
CW,srf,24,WI,5555700,"Necedah village, Wisconsin",1122,215,53060,2899,235,94,976,209,20.944741532976828,13.012477718360074,Necedah
CW,srf,24,WI,5541300,"Lake Delton village, Wisconsin",3522,21,42386,10238,334,151,2789,329,9.483248154457694,20.812038614423628,Lake Delton
CW,srf,24,WI,5522475,"Eden village, Wisconsin",766,129,68523,5236,72,37,720,128,9.39947780678851,6.005221932114878,Eden
CW,srf,24,TX,4810132,"Breckenridge city, Texas",5182,26,46989,10172,939,351,2905,140,18.120416827479737,43.94056348900038,Breckenridge
CW,srf,24,AR,0566080,"Springdale city, Arkansas",87388,53,66044,3605,11860,1625,31811,1542,13.571657435803544,63.59797683892525,Springdale
CW,srf,24,OH,3911360,"Canfield city, Ohio",7651,27,97730,14085,201,118,6914,467,2.6271075676382174,9.6327277480068,Canfield
CW,srf,24,MN,2714968,"Dawson city, Minnesota",1441,131,70286,9603,99,38,1228,123,6.870229007633588,14.781401804302561,Dawson
CW,srf,24,IA,1983595,"West Branch city, Iowa",2526,41,87891,12954,273,155,2278,104,10.807600950118765,9.817893903404595,West Branch
CW,srf,24,IA,1902935,"Armstrong city, Iowa",709,102,52279,11101,41,22,690,99,5.782792665726375,2.6798307475317245,Armstrong
CW,srf,24,AK,0206520,"Bethel city, Alaska",6313,49,109718,10439,766,301,1064,389,12.133692380801522,83.14588943450023,Bethel
CW,srf,24,GA,1369672,"Senoia city, Georgia",5353,17,121505,16668,187,139,3883,420,3.493368204745003,27.46123668970671,Senoia
CW,srf,24,OH,3985484,"Willoughby city, Ohio",23934,34,70884,7045,2100,422,20592,693,8.774128854349462,13.963399348207574,Willoughby
CW,srf,24,MA,2551230,"Orange CDP, Massachusetts",3793,368,53014,9730,833,360,3318,447,21.961508041128393,12.523068810967573,Orange
CW,srf,24,MA,2526780,"Great Barrington CDP, Massachusetts",1953,451,57071,22449,88,59,1790,457,4.505888376856118,8.346134152585762,Great Barrington
CW,srf,24,MA,2500590,"Adams CDP, Massachusetts",5584,430,48750,9662,960,292,5174,446,17.191977077363894,7.342406876790832,Adams
CW,srf,24,WA,5368260,"Sultan city, Washington",5770,44,85278,15736,182,142,3568,697,3.1542461005199307,38.1629116117851,Sultan
CW,srf,24,MA,2529405,"Haverhill city, Massachusetts",67387,43,87675,5683,7062,1082,43572,1526,10.479766126997788,35.34064433792868,Haverhill
CW,srf,24,WA,5300100,"Aberdeen city, Washington",17040,29,52181,4833,3717,720,11470,628,21.81338028169014,32.68779342723005,Aberdeen
CW,srf,24,WA,5380010,"Yakima city, Washington",96810,60,59228,2966,16118,1677,42345,1546,16.649106497262682,56.25968391695073,Yakima
CW,srf,24,IL,1773547,"Summerfield village, Illinois",358,136,58661,15612,59,39,346,133,16.480446927374302,3.351955307262571,Summerfield
CW,srf,24,IL,1755249,"O'Fallon city, Illinois",32139,38,102793,5980,1401,486,22602,878,4.359189769438999,29.674227573975543,O'Fallon
CW,srf,24,OK,4041500,"Langley town, Oklahoma",625,112,53550,6569,159,57,370,72,25.44,40.800000000000004,Langley
CW,srf,24,ND,3827260,"Forman city, North Dakota",622,90,71607,16535,29,14,577,91,4.662379421221865,7.234726688102896,Forman
CW,srf,24,OK,4013700,"Chelsea town, Oklahoma",1862,177,42875,4494,459,99,1118,152,24.650912996777656,39.95703544575725,Chelsea
CW,srf,24,IL,1782075,"Wilmette village, Illinois",27550,68,192300,22121,926,333,21571,733,3.361161524500907,21.702359346642467,Wilmette
CW,srf,24,IL,1764018,"Ridgway village, Illinois",764,179,42404,11174,72,43,738,178,9.424083769633508,3.4031413612565444,Ridgway
CW,srf,24,OH,3954978,"New Madison village, Ohio",804,163,64688,14705,125,65,783,158,15.547263681592039,2.611940298507463,New Madison
CW,srf,24,MN,2722472,"Frazee city, Minnesota",1595,238,49000,8904,332,118,1157,201,20.815047021943574,27.460815047021953,Frazee
CW,srf,24,WA,5312945,"Cle Elum city, Washington",2078,367,56912,11460,284,138,1582,307,13.666987487969202,23.86910490856593,Cle Elum
CW,srf,24,OK,4008900,"Bristow city, Oklahoma",4261,37,40000,7277,1012,262,3133,233,23.75029335836658,26.472659000234685,Bristow
CW,srf,24,IL,1783687,"Wyoming city, Illinois",1532,195,57969,12462,209,94,1364,182,13.642297650130548,10.96605744125327,Wyoming
CW,srf,24,IL,1771422,"Sparland village, Illinois",375,85,45278,12245,82,44,334,84,21.866666666666667,10.933333333333323,Sparland
CW,srf,24,KS,2044300,"Mankato city, Kansas",801,111,51250,8863,81,40,716,101,10.112359550561797,10.611735330836453,Mankato
CW,srf,24,LA,2246720,"Lutcher town, Louisiana",3051,15,49769,12387,206,118,1783,248,6.7518846279908225,41.560144215011476,Lutcher
CW,srf,24,KS,2026375,"Glasco city, Kansas",337,108,46875,20629,36,33,319,104,10.682492581602373,5.34124629080118,Glasco
CW,srf,24,NJ,3408920,"Burlington city, New Jersey",9904,32,78009,12295,1604,501,4152,496,16.195476575121162,58.07754442649434,Burlington
CW,srf,24,IL,1709434,"Buffalo village, Illinois",405,105,67321,14565,53,36,355,84,13.086419753086421,12.345679012345684,Buffalo
CW,srf,24,WA,5380220,"Yelm city, Washington",10618,32,88279,5176,573,291,7051,676,5.39649651535129,33.593897155773206,Yelm
CW,srf,24,WI,5586450,"Weyerhaeuser village, Wisconsin",155,47,51250,23535,29,15,153,46,18.70967741935484,1.2903225806451672,Weyerhaeuser
CW,srf,24,TX,4867400,"Shenandoah city, Texas",3597,15,67422,49291,295,294,2505,410,8.201278843480678,30.358632193494586,Shenandoah
CW,srf,24,WI,5572925,"Shawano city, Wisconsin",9236,46,56457,3365,1518,376,6925,380,16.435686444348203,25.021654395842347,Shawano
CW,srf,24,IL,1751180,"Mount Vernon city, Illinois",14492,432,52751,3097,2604,410,10931,429,17.96853436378692,24.572177753243167,Mount Vernon
CW,srf,24,WI,5549100,"Marathon City village, Wisconsin",1397,169,90000,14772,50,25,1297,167,3.579098067287044,7.158196134574098,Marathon City
CW,srf,24,WI,5527500,"Frederic village, Wisconsin",1148,151,51765,6028,211,74,1065,136,18.37979094076655,7.229965156794421,Frederic
CW,srf,24,TX,4817000,"Corpus Christi city, Texas",317383,78,66325,1722,54372,3642,95599,1212,17.13135234086262,69.87897902534162,Corpus Christi
CW,srf,24,OR,4103050,"Ashland city, Oregon",21343,33,71782,6441,2904,501,17479,558,13.606334629620953,18.104296490652672,Ashland
CW,srf,24,WI,5504550,"Bangor village, Wisconsin",1409,181,74271,12853,133,55,1369,182,9.439318665720368,2.8388928317956044,Bangor
CW,srf,24,IA,1901495,"Alta city, Iowa",2344,334,66118,13833,171,125,1319,211,7.2952218430034135,43.72866894197952,Alta
CW,srf,24,OH,3977112,"Toronto city, Ohio",5452,257,47202,11675,797,228,5125,276,14.618488628026412,5.9977989728539995,Toronto
CW,srf,24,LA,2260880,"Plaquemine city, Louisiana",6136,21,76857,10247,608,333,2586,433,9.908735332464145,57.85528031290743,Plaquemine
CW,srf,24,OH,3942364,"Lebanon city, Ohio",21216,33,78598,7209,1398,470,18867,655,6.589366515837105,11.071832579185525,Lebanon
CW,srf,24,OH,3938220,"Jackson Center village, Ohio",1369,241,59728,5368,215,131,1271,206,15.70489408327246,7.158509861212565,Jackson Center
CW,srf,24,WV,5439628,"Huttonsville town, West Virginia",156,93,NA,NA,20,26,147,85,12.82051282051282,5.769230769230774,Huttonsville
CW,srf,24,MO,2951680,"New Bloomfield city, Missouri",945,339,74750,26200,48,31,861,321,5.079365079365079,8.888888888888886,New Bloomfield
CW,srf,24,MO,2949898,"Morehouse city, Missouri",751,178,32250,10073,138,61,657,168,18.375499334221036,12.51664447403462,Morehouse
CW,srf,24,IL,1721280,"Durand village, Illinois",1485,314,63542,8898,92,49,1343,282,6.1952861952861955,9.562289562289564,Durand
CW,srf,24,MN,2768170,"Warren city, Minnesota",1637,135,57656,7246,221,96,1481,125,13.500305436774587,9.529627367135006,Warren
